Sequence_ID,GC_Content
lcl|U00096.3_cds_AAC75109.1_2033,55.07
lcl|U00096.3_cds_AAC75110.1_2034,55.18
lcl|U00096.3_cds_AAC75111.1_2035,55.56
lcl|U00096.3_cds_AAC75112.2_2036,54.58
lcl|U00096.3_cds_AAC75113.1_2037,56.42
lcl|U00096.3_cds_AAC75114.1_2038,54.81
lcl|U00096.3_cds_AAC75115.1_2039,47.91
lcl|U00096.3_cds_AAC75116.1_2040,45.52
lcl|U00096.3_cds_AAC75117.1_2041,42.04
lcl|U00096.3_cds_AAC75118.1_2042,53.61
lcl|U00096.3_cds_AAC75119.1_2043,53.99
lcl|U00096.3_cds_AAC75120.1_2044,51.55
lcl|U00096.3_cds_AAC75121.2_2045,52.66
lcl|U00096.3_cds_AAC75122.1_2046,54.5
lcl|U00096.3_cds_AAC75123.1_2047,53.77
lcl|U00096.3_cds_AAC75124.2_2048,53.16
lcl|U00096.3_cds_AAC75125.1_2049,52.54
lcl|U00096.3_cds_AAC75126.1_2050,60.31
lcl|U00096.3_cds_AAC75127.2_2051,48.75
lcl|U00096.3_cds_AAC75128.1_2052,52.35
lcl|U00096.3_cds_AAC75129.1_2053,55.59
lcl|U00096.3_cds_AAC75130.2_2054,56.1
lcl|U00096.3_cds_AAC75131.1_2055,50.85
lcl|U00096.3_cds_AAC75132.1_2056,41.13
lcl|U00096.3_cds_AAC75133.1_2057,52.23
lcl|U00096.3_cds_AAC75134.1_2058,51.06
lcl|U00096.3_cds_ACO59999.1_2059,40.0
lcl|U00096.3_cds_ACO60000.1_2060,43.86
lcl|U00096.3_cds_AAC75135.2_2061,55.29
lcl|U00096.3_cds_AAC75136.1_2062,56.61
lcl|U00096.3_cds_AAC75137.1_2063,56.27
lcl|U00096.3_cds_AAC75138.1_2064,55.51
lcl|U00096.3_cds_AAC75139.1_2065,53.7
lcl|U00096.3_cds_AAC75140.1_2066,54.08
lcl|U00096.3_cds_AAC75141.2_2067,48.05
lcl|U00096.3_cds_AAC75142.1_2068,54.11
lcl|U00096.3_cds_AAC75143.1_2069,50.68
lcl|U00096.3_cds_AAC75146.2_2070,36.48
lcl|U00096.3_cds_AAC75147.1_2071,49.67
lcl|U00096.3_cds_b4498_2072,46.38
lcl|U00096.3_cds_AAC75149.2_2073,50.0
lcl|U00096.3_cds_AAC75150.1_2074,55.13
lcl|U00096.3_cds_AAC75152.1_2075,48.8
lcl|U00096.3_cds_AAC75154.1_2076,41.75
lcl|U00096.3_cds_AAC75155.1_2077,42.6
lcl|U00096.3_cds_AAC75156.1_2078,48.93
lcl|U00096.3_cds_AAC75157.2_2079,53.1
lcl|U00096.3_cds_AAC75158.2_2080,51.19
lcl|U00096.3_cds_AAC75159.1_2081,50.23
lcl|U00096.3_cds_AAC75160.1_2082,55.62
lcl|U00096.3_cds_AAC75161.1_2083,56.94
lcl|U00096.3_cds_AAC75162.1_2084,51.41
lcl|U00096.3_cds_AAC75163.2_2085,47.99
lcl|U00096.3_cds_AAC75164.1_2086,55.43
lcl|U00096.3_cds_AAC75165.1_2087,54.12
lcl|U00096.3_cds_AAC75166.1_2088,48.35
lcl|U00096.3_cds_AAC75167.1_2089,51.52
lcl|U00096.3_cds_AAC75168.2_2090,49.85
lcl|U00096.3_cds_AAC75169.1_2091,38.74
lcl|U00096.3_cds_AAC75170.1_2092,45.51
lcl|U00096.3_cds_AAC75171.1_2093,39.31
lcl|U00096.3_cds_AAC75172.1_2094,40.52
lcl|U00096.3_cds_AAC75173.1_2095,43.97
lcl|U00096.3_cds_AAC75174.2_2096,53.96
lcl|U00096.3_cds_AAC75175.1_2097,53.05
lcl|U00096.3_cds_AYC08227.1_2098,45.82
lcl|U00096.3_cds_AAC75179.1_2099,50.78
lcl|U00096.3_cds_ABD18687.1_2100,38.68
lcl|U00096.3_cds_AAC75180.2_2101,54.36
lcl|U00096.3_cds_AAC75181.1_2102,55.7
lcl|U00096.3_cds_AAC75182.1_2103,54.35
lcl|U00096.3_cds_AYC08228.1_2104,54.85
lcl|U00096.3_cds_AAC75184.2_2105,42.42
lcl|U00096.3_cds_AAC75185.1_2106,49.04
lcl|U00096.3_cds_AAC75186.2_2107,49.31
lcl|U00096.3_cds_AAC75187.1_2108,50.59
lcl|U00096.3_cds_AAC75188.1_2109,52.87
lcl|U00096.3_cds_ABD18688.1_2110,49.07
lcl|U00096.3_cds_AAC75189.1_2111,57.51
lcl|U00096.3_cds_AAC75190.1_2112,55.12
lcl|U00096.3_cds_AAC75191.1_2113,57.43
lcl|U00096.3_cds_AAC75192.1_2114,54.03
lcl|U00096.3_cds_AAC75193.1_2115,54.22
lcl|U00096.3_cds_AAC75194.1_2116,52.21
lcl|U00096.3_cds_AAC75195.2_2117,50.7
lcl|U00096.3_cds_AAC75196.2_2118,53.57
lcl|U00096.3_cds_AAC75197.2_2119,54.4
lcl|U00096.3_cds_AAC75198.1_2120,55.12
lcl|U00096.3_cds_ACO60001.1_2121,34.52
lcl|U00096.3_cds_AAC75201.1_2122,54.22
lcl|U00096.3_cds_AAC75202.1_2123,49.37
lcl|U00096.3_cds_AAC75203.1_2124,53.45
lcl|U00096.3_cds_AAC75204.1_2125,54.69
lcl|U00096.3_cds_AAC75205.1_2126,47.78
lcl|U00096.3_cds_AAC75206.1_2127,42.92
lcl|U00096.3_cds_AAC75207.1_2128,51.49
lcl|U00096.3_cds_AAC75208.2_2129,51.05
lcl|U00096.3_cds_AAC75209.1_2130,50.25
lcl|U00096.3_cds_AAC75210.1_2131,45.36
lcl|U00096.3_cds_AAC75211.1_2132,51.05
lcl|U00096.3_cds_AAC75212.1_2133,52.45
lcl|U00096.3_cds_AAC75213.1_2134,54.4
lcl|U00096.3_cds_AAC75214.1_2135,51.27
lcl|U00096.3_cds_AAC75215.1_2136,54.48
lcl|U00096.3_cds_AAC75216.1_2137,52.76
lcl|U00096.3_cds_AAC75217.1_2138,53.47
lcl|U00096.3_cds_AAC75218.1_2139,53.74
lcl|U00096.3_cds_AAC75219.1_2140,53.05
lcl|U00096.3_cds_AAC75220.1_2141,52.45
lcl|U00096.3_cds_AAC75221.1_2142,51.79
lcl|U00096.3_cds_AAC75222.1_2143,50.44
lcl|U00096.3_cds_AAC75223.1_2144,52.02
lcl|U00096.3_cds_AAC75224.1_2145,45.0
lcl|U00096.3_cds_AAC75225.1_2146,51.08
lcl|U00096.3_cds_AAC75226.1_2147,49.73
lcl|U00096.3_cds_AAC75227.1_2148,47.03
lcl|U00096.3_cds_AAC75228.1_2149,55.73
lcl|U00096.3_cds_AAC75229.1_2150,53.46
lcl|U00096.3_cds_AAC75230.1_2151,55.53
lcl|U00096.3_cds_AAC75231.1_2152,53.05
lcl|U00096.3_cds_ABD18689.1_2153,55.69
lcl|U00096.3_cds_AAC75232.2_2154,49.91
lcl|U00096.3_cds_AAC75233.1_2155,52.01
lcl|U00096.3_cds_AAC75234.1_2156,54.51
lcl|U00096.3_cds_AAC75235.2_2157,44.12
lcl|U00096.3_cds_AAC75236.1_2158,46.74
lcl|U00096.3_cds_AAC75237.1_2159,50.55
lcl|U00096.3_cds_AAC75238.2_2160,51.18
lcl|U00096.3_cds_AAC75239.1_2161,51.23
lcl|U00096.3_cds_AAC75240.1_2162,52.73
lcl|U00096.3_cds_AAC75241.1_2163,51.38
lcl|U00096.3_cds_AAC75242.1_2164,48.7
lcl|U00096.3_cds_AAC75243.1_2165,53.32
lcl|U00096.3_cds_AAC75244.1_2166,52.87
lcl|U00096.3_cds_AAC75245.1_2167,53.15
lcl|U00096.3_cds_AAC75246.1_2168,50.53
lcl|U00096.3_cds_AAC75247.1_2169,52.28
lcl|U00096.3_cds_AAC75248.1_2170,50.44
lcl|U00096.3_cds_AAC75249.1_2171,52.07
lcl|U00096.3_cds_b2190_2172,48.19
lcl|U00096.3_cds_AAC75091.2_2173,55.05
lcl|U00096.3_cds_AAC75253.1_2174,52.47
lcl|U00096.3_cds_AAC75254.1_2175,54.04
lcl|U00096.3_cds_AAC75255.1_2176,54.48
lcl|U00096.3_cds_AAC75256.1_2177,57.1
lcl|U00096.3_cds_AAC75257.1_2178,53.54
lcl|U00096.3_cds_AAC75258.1_2179,57.14
lcl|U00096.3_cds_AAC75259.1_2180,55.28
lcl|U00096.3_cds_AAC75260.1_2181,55.96
lcl|U00096.3_cds_AAC75261.2_2182,55.93
lcl|U00096.3_cds_AAC75262.1_2183,51.58
lcl|U00096.3_cds_AAC75263.2_2184,55.56
lcl|U00096.3_cds_AAC75264.1_2185,55.9
lcl|U00096.3_cds_AAC75265.1_2186,59.05
lcl|U00096.3_cds_AAC75266.1_2187,56.13
lcl|U00096.3_cds_AAC75267.1_2188,54.55
lcl|U00096.3_cds_AAC75268.1_2189,55.35
lcl|U00096.3_cds_AYC08229.1_2190,40.0
lcl|U00096.3_cds_AAC75269.1_2191,49.49
lcl|U00096.3_cds_AAC75270.1_2192,54.04
lcl|U00096.3_cds_AAC75271.1_2193,53.41
lcl|U00096.3_cds_AAC75272.1_2194,52.69
lcl|U00096.3_cds_AAC75273.1_2195,56.9
lcl|U00096.3_cds_AAC75274.1_2196,53.41
lcl|U00096.3_cds_AAC75275.1_2197,50.63
lcl|U00096.3_cds_AAC75276.1_2198,49.38
lcl|U00096.3_cds_AAC75277.1_2199,47.77
lcl|U00096.3_cds_AAC75278.2_2200,50.91
lcl|U00096.3_cds_AAC75279.1_2201,48.55
lcl|U00096.3_cds_AAC75280.1_2202,48.99
lcl|U00096.3_cds_AAC75281.1_2203,53.85
lcl|U00096.3_cds_AAC75282.1_2204,53.61
lcl|U00096.3_cds_AAC75283.1_2205,53.06
lcl|U00096.3_cds_AAC75284.1_2206,53.0
lcl|U00096.3_cds_AAC75285.1_2207,52.51
lcl|U00096.3_cds_AAC75286.1_2208,54.61
lcl|U00096.3_cds_AAC75289.2_2209,51.44
lcl|U00096.3_cds_AAC75290.2_2210,51.15
lcl|U00096.3_cds_AAC75291.1_2211,54.0
lcl|U00096.3_cds_AAC75292.1_2212,54.22
lcl|U00096.3_cds_AAC75293.1_2213,51.37
lcl|U00096.3_cds_AYC08230.1_2214,42.36
lcl|U00096.3_cds_AAC75294.1_2215,53.67
lcl|U00096.3_cds_QNV50532.1_2216,44.44
lcl|U00096.3_cds_AAC75295.1_2217,50.57
lcl|U00096.3_cds_AAC75296.1_2218,56.08
lcl|U00096.3_cds_AAC75297.1_2219,49.46
lcl|U00096.3_cds_AAC75299.1_2220,45.59
lcl|U00096.3_cds_AAC75300.1_2221,52.61
lcl|U00096.3_cds_AAC75301.1_2222,57.34
lcl|U00096.3_cds_AAC75302.1_2223,55.87
lcl|U00096.3_cds_AAC75303.1_2224,53.99
lcl|U00096.3_cds_AAC75304.1_2225,48.33
lcl|U00096.3_cds_AAC75305.1_2226,53.61
lcl|U00096.3_cds_AAC75306.2_2227,52.71
lcl|U00096.3_cds_AAC75307.2_2228,52.16
lcl|U00096.3_cds_AAC75308.1_2229,50.96
lcl|U00096.3_cds_AAC75309.1_2230,54.2
lcl|U00096.3_cds_AAC75310.2_2231,53.22
lcl|U00096.3_cds_AAC75311.1_2232,47.65
lcl|U00096.3_cds_AAC75312.1_2233,43.28
lcl|U00096.3_cds_AAC75313.4_2234,51.3
lcl|U00096.3_cds_AAC75314.1_2235,49.85
lcl|U00096.3_cds_AAC75315.1_2236,51.13
lcl|U00096.3_cds_AAC75316.1_2237,52.86
lcl|U00096.3_cds_AAC75317.1_2238,51.0
lcl|U00096.3_cds_ABD18693.1_2239,53.57
lcl|U00096.3_cds_AAC75318.2_2240,48.58
lcl|U00096.3_cds_AAC75319.2_2241,46.82
lcl|U00096.3_cds_AAC75320.1_2242,56.05
lcl|U00096.3_cds_AAC75321.1_2243,58.98
lcl|U00096.3_cds_AAC75322.1_2244,55.59
lcl|U00096.3_cds_AAC75323.1_2245,56.13
lcl|U00096.3_cds_AAC75324.1_2246,58.11
lcl|U00096.3_cds_AAC75325.2_2247,53.4
lcl|U00096.3_cds_AAC75326.1_2248,51.96
lcl|U00096.3_cds_AAC75327.1_2249,47.84
lcl|U00096.3_cds_AAC75328.2_2250,50.76
lcl|U00096.3_cds_AAC75329.1_2251,35.4
lcl|U00096.3_cds_AAC75330.1_2252,47.22
lcl|U00096.3_cds_AAC75331.2_2253,45.06
lcl|U00096.3_cds_AAC75332.1_2254,45.63
lcl|U00096.3_cds_AAC75333.1_2255,39.05
lcl|U00096.3_cds_AAC75334.2_2256,40.19
lcl|U00096.3_cds_AAC75335.2_2257,43.46
lcl|U00096.3_cds_AAC75336.2_2258,57.2
lcl|U00096.3_cds_AAC75337.1_2259,54.71
lcl|U00096.3_cds_AAC75338.1_2260,57.17
lcl|U00096.3_cds_AAC75339.1_2261,54.79
lcl|U00096.3_cds_AAC75340.1_2262,53.87
lcl|U00096.3_cds_AAC75341.1_2263,54.33
lcl|U00096.3_cds_AAC75342.1_2264,54.19
lcl|U00096.3_cds_AAC75343.2_2265,56.4
lcl|U00096.3_cds_AAC75344.1_2266,56.2
lcl|U00096.3_cds_AAC75345.1_2267,55.29
lcl|U00096.3_cds_AAC75346.2_2268,55.89
lcl|U00096.3_cds_AAC75347.1_2269,51.73
lcl|U00096.3_cds_AAC75348.1_2270,53.38
lcl|U00096.3_cds_AAC75349.1_2271,49.73
lcl|U00096.3_cds_AAC75350.1_2272,50.49
lcl|U00096.3_cds_AAC75351.1_2273,49.33
lcl|U00096.3_cds_AAC75352.1_2274,52.26
lcl|U00096.3_cds_AAC75353.2_2275,56.53
lcl|U00096.3_cds_AAC75354.2_2276,47.68
lcl|U00096.3_cds_AAC75355.1_2277,50.88
lcl|U00096.3_cds_AAC75356.1_2278,52.2
lcl|U00096.3_cds_AAC75357.1_2279,55.52
lcl|U00096.3_cds_AAC75358.2_2280,52.07
lcl|U00096.3_cds_AAC75359.1_2281,53.22
lcl|U00096.3_cds_AAC75360.1_2282,51.89
lcl|U00096.3_cds_AAC75361.1_2283,51.63
lcl|U00096.3_cds_AAC75362.1_2284,51.39
lcl|U00096.3_cds_AAC75363.1_2285,44.9
lcl|U00096.3_cds_AAC75364.1_2286,54.92
lcl|U00096.3_cds_AAC75365.1_2287,45.57
lcl|U00096.3_cds_AAC75366.1_2288,51.94
lcl|U00096.3_cds_AAC75367.1_2289,49.65
lcl|U00096.3_cds_AAC75368.1_2290,52.55
lcl|U00096.3_cds_AAC75369.1_2291,48.79
lcl|U00096.3_cds_AAC75370.1_2292,50.19
lcl|U00096.3_cds_AAC75371.1_2293,53.16
lcl|U00096.3_cds_AAC75372.1_2294,52.9
lcl|U00096.3_cds_AAC75373.1_2295,49.08
lcl|U00096.3_cds_AAC75374.2_2296,57.01
lcl|U00096.3_cds_AAC75375.1_2297,56.03
lcl|U00096.3_cds_AAC75376.1_2298,55.41
lcl|U00096.3_cds_AAC75377.1_2299,48.94
lcl|U00096.3_cds_AAC75378.1_2300,55.35
lcl|U00096.3_cds_AAC75379.1_2301,54.93
lcl|U00096.3_cds_AAC75380.1_2302,53.03
lcl|U00096.3_cds_AAC75381.1_2303,52.01
lcl|U00096.3_cds_AAC75382.1_2304,56.57
lcl|U00096.3_cds_AAC75383.1_2305,56.59
lcl|U00096.3_cds_AAC75384.2_2306,52.86
lcl|U00096.3_cds_AAC75385.1_2307,52.69
lcl|U00096.3_cds_AAC75386.1_2308,50.27
lcl|U00096.3_cds_AAC75387.1_2309,52.72
lcl|U00096.3_cds_AAC75388.1_2310,55.39
lcl|U00096.3_cds_AAC75389.1_2311,56.72
lcl|U00096.3_cds_AAC75390.2_2312,52.52
lcl|U00096.3_cds_AAC75391.1_2313,53.26
lcl|U00096.3_cds_AAC75392.2_2314,45.5
lcl|U00096.3_cds_AAC75393.1_2315,48.7
lcl|U00096.3_cds_AAC75394.1_2316,46.63
lcl|U00096.3_cds_AAC75395.1_2317,49.12
lcl|U00096.3_cds_AAC75396.1_2318,51.0
lcl|U00096.3_cds_AAC75399.1_2319,46.1
lcl|U00096.3_cds_AAC75400.1_2320,53.29
lcl|U00096.3_cds_AAC75401.1_2321,52.26
lcl|U00096.3_cds_AAC75402.1_2322,55.84
lcl|U00096.3_cds_AAC75403.2_2323,51.58
lcl|U00096.3_cds_AAC75404.2_2324,49.81
lcl|U00096.3_cds_AAC75405.1_2325,35.51
lcl|U00096.3_cds_AAC75406.1_2326,51.85
lcl|U00096.3_cds_AAC75407.1_2327,48.55
lcl|U00096.3_cds_AAC75408.1_2328,47.75
lcl|U00096.3_cds_AAC75409.1_2329,46.01
lcl|U00096.3_cds_AAC75410.1_2330,39.52
lcl|U00096.3_cds_AAC75411.1_2331,27.55
lcl|U00096.3_cds_QNV50533.1_2332,37.41
lcl|U00096.3_cds_AAC75413.1_2333,45.58
lcl|U00096.3_cds_AYC08231.1_2334,52.54
lcl|U00096.3_cds_AAC75416.1_2335,54.34
lcl|U00096.3_cds_AYC08232.1_2336,56.1
lcl|U00096.3_cds_AAC75418.2_2337,50.14
lcl|U00096.3_cds_AAC75419.1_2338,45.7
lcl|U00096.3_cds_AAC75420.2_2339,46.18
lcl|U00096.3_cds_AAC75421.1_2340,47.11
lcl|U00096.3_cds_AAC75422.1_2341,42.81
lcl|U00096.3_cds_AYC08233.1_2342,43.26
lcl|U00096.3_cds_ABD18695.1_2343,43.78
lcl|U00096.3_cds_AAC75423.1_2344,48.08
lcl|U00096.3_cds_AAC75424.1_2345,48.73
lcl|U00096.3_cds_AAC75425.1_2346,50.87
lcl|U00096.3_cds_AAC75426.1_2347,41.65
lcl|U00096.3_cds_AAC75427.1_2348,41.92
lcl|U00096.3_cds_QNV50534.1_2349,33.33
lcl|U00096.3_cds_AAC75428.1_2350,40.0
lcl|U00096.3_cds_AAC75429.1_2351,40.82
lcl|U00096.3_cds_AAC75430.2_2352,45.46
lcl|U00096.3_cds_AAC75431.1_2353,44.76
lcl|U00096.3_cds_AAC75432.1_2354,46.61
lcl|U00096.3_cds_AAC75433.1_2355,47.08
lcl|U00096.3_cds_AAC75434.1_2356,46.23
lcl|U00096.3_cds_AAC75435.1_2357,40.22
lcl|U00096.3_cds_AAC75436.1_2358,48.15
lcl|U00096.3_cds_AAC75437.2_2359,51.47
lcl|U00096.3_cds_ACO60002.1_2360,38.89
lcl|U00096.3_cds_AAC75438.1_2361,54.96
lcl|U00096.3_cds_AAC75439.1_2362,51.41
lcl|U00096.3_cds_AAC75440.1_2363,47.48
lcl|U00096.3_cds_AAC75441.1_2364,53.61
lcl|U00096.3_cds_AAC75442.1_2365,55.21
lcl|U00096.3_cds_AAC75443.1_2366,58.29
lcl|U00096.3_cds_AAC75444.1_2367,56.81
lcl|U00096.3_cds_AAC75445.1_2368,54.33
lcl|U00096.3_cds_AAC75446.1_2369,51.38
lcl|U00096.3_cds_AAC75447.1_2370,51.55
lcl|U00096.3_cds_AAC75448.1_2371,53.86
lcl|U00096.3_cds_AAC75449.1_2372,54.13
lcl|U00096.3_cds_AAC75451.1_2373,53.27
lcl|U00096.3_cds_UMR55115.1_2374,37.78
lcl|U00096.3_cds_AAC75452.1_2375,49.88
lcl|U00096.3_cds_AAC75453.2_2376,51.93
lcl|U00096.3_cds_AAC75454.2_2377,49.0
lcl|U00096.3_cds_AAC75455.2_2378,50.14
lcl|U00096.3_cds_AAC75456.3_2379,46.06
lcl|U00096.3_cds_AAC75457.1_2380,52.54
lcl|U00096.3_cds_AAC75458.1_2381,50.51
lcl|U00096.3_cds_AAC75459.1_2382,48.05
lcl|U00096.3_cds_AAC75460.1_2383,51.68
lcl|U00096.3_cds_AAC75461.1_2384,45.23
lcl|U00096.3_cds_AAC75462.1_2385,53.94
lcl|U00096.3_cds_AAC75463.1_2386,51.75
lcl|U00096.3_cds_ABD18696.1_2387,51.6
lcl|U00096.3_cds_AAC75464.1_2388,54.41
lcl|U00096.3_cds_AAC75465.1_2389,55.12
lcl|U00096.3_cds_AAC75466.1_2390,50.13
lcl|U00096.3_cds_AAC75467.1_2391,50.31
lcl|U00096.3_cds_AAC75468.1_2392,50.78
lcl|U00096.3_cds_AAC75469.1_2393,49.65
lcl|U00096.3_cds_AAC75470.1_2394,47.25
lcl|U00096.3_cds_AAC75471.1_2395,52.23
lcl|U00096.3_cds_AAC75472.1_2396,46.4
lcl|U00096.3_cds_AAC75473.1_2397,39.18
lcl|U00096.3_cds_AAC75474.1_2398,56.47
lcl|U00096.3_cds_AAC75475.1_2399,58.65
lcl|U00096.3_cds_AAC75476.2_2400,56.62
lcl|U00096.3_cds_AAC75477.1_2401,56.24
lcl|U00096.3_cds_AAC75478.1_2402,53.79
lcl|U00096.3_cds_AAC75479.2_2403,55.3
lcl|U00096.3_cds_AAC75480.1_2404,51.63
lcl|U00096.3_cds_AAC75481.1_2405,53.51
lcl|U00096.3_cds_AAC75482.1_2406,56.56
lcl|U00096.3_cds_AAC75483.2_2407,51.88
lcl|U00096.3_cds_AAC75484.2_2408,56.0
lcl|U00096.3_cds_AAC75485.1_2409,50.87
lcl|U00096.3_cds_AAC75486.2_2410,52.89
lcl|U00096.3_cds_AAC75487.2_2411,51.64
lcl|U00096.3_cds_AAC75488.1_2412,49.77
lcl|U00096.3_cds_AAC75489.1_2413,54.67
lcl|U00096.3_cds_AAC75490.1_2414,53.37
lcl|U00096.3_cds_AAC75491.2_2415,58.08
lcl|U00096.3_cds_AAC75492.1_2416,56.36
lcl|U00096.3_cds_AAC75493.1_2417,56.64
lcl|U00096.3_cds_AAC75494.2_2418,55.65
lcl|U00096.3_cds_AAC75495.2_2419,53.68
lcl|U00096.3_cds_AAC75496.1_2420,44.39
lcl|U00096.3_cds_AAC75497.1_2421,48.78
lcl|U00096.3_cds_AAC75498.2_2422,46.61
lcl|U00096.3_cds_AAC75499.1_2423,48.92
lcl|U00096.3_cds_AAC75500.1_2424,52.36
lcl|U00096.3_cds_AAC75501.2_2425,43.12
lcl|U00096.3_cds_AAC75502.1_2426,44.02
lcl|U00096.3_cds_AAC75503.2_2427,50.49
lcl|U00096.3_cds_AAC75504.1_2428,59.12
lcl|U00096.3_cds_AAC75505.1_2429,55.18
lcl|U00096.3_cds_AAC75506.2_2430,58.59
lcl|U00096.3_cds_AAC75507.1_2431,58.66
lcl|U00096.3_cds_AAC75508.1_2432,57.12
lcl|U00096.3_cds_AAC75509.1_2433,53.12
lcl|U00096.3_cds_AAC75510.2_2434,58.16
lcl|U00096.3_cds_AAC75511.1_2435,58.21
lcl|U00096.3_cds_AAC75512.1_2436,58.58
lcl|U00096.3_cds_AAC75513.1_2437,55.98
lcl|U00096.3_cds_AAC75514.1_2438,49.79
lcl|U00096.3_cds_AAC75515.2_2439,50.6
lcl|U00096.3_cds_AAC75516.1_2440,54.12
lcl|U00096.3_cds_AAC75517.1_2441,50.26
lcl|U00096.3_cds_AAC75518.1_2442,54.64
lcl|U00096.3_cds_AAC75519.1_2443,54.6
lcl|U00096.3_cds_AAC75520.1_2444,48.61
lcl|U00096.3_cds_AAC75521.1_2445,55.71
lcl|U00096.3_cds_AAC75522.1_2446,51.62
lcl|U00096.3_cds_AAC75523.1_2447,54.46
lcl|U00096.3_cds_ABP93450.1_2448,38.33
lcl|U00096.3_cds_AAC75524.1_2449,46.78
lcl|U00096.3_cds_AAC75525.1_2450,53.46
lcl|U00096.3_cds_ABD18697.1_2451,48.26
lcl|U00096.3_cds_AAC75526.2_2452,53.93
lcl|U00096.3_cds_AAC75527.1_2453,55.26
lcl|U00096.3_cds_AAC75528.1_2454,53.59
lcl|U00096.3_cds_AAC75529.1_2455,52.24
lcl|U00096.3_cds_AAC75530.2_2456,55.46
lcl|U00096.3_cds_AAC75531.1_2457,51.76
lcl|U00096.3_cds_AAC75532.2_2458,50.09
lcl|U00096.3_cds_AAC75533.1_2459,49.47
lcl|U00096.3_cds_AAC75534.2_2460,56.31
lcl|U00096.3_cds_AAC75535.1_2461,54.73
lcl|U00096.3_cds_AAC75536.2_2462,53.69
lcl|U00096.3_cds_AAC75537.1_2463,55.35
lcl|U00096.3_cds_AAC75538.1_2464,53.3
lcl|U00096.3_cds_AAC75539.1_2465,53.89
lcl|U00096.3_cds_AAC75540.1_2466,54.32
lcl|U00096.3_cds_AAC75541.1_2467,54.95
lcl|U00096.3_cds_AAC75542.1_2468,55.73
lcl|U00096.3_cds_AAC75543.2_2469,52.66
lcl|U00096.3_cds_AAC75544.2_2470,52.61
lcl|U00096.3_cds_AAC75545.1_2471,51.24
lcl|U00096.3_cds_AAC75546.1_2472,54.14
lcl|U00096.3_cds_AAC75547.1_2473,53.89
lcl|U00096.3_cds_AAC75548.1_2474,52.5
lcl|U00096.3_cds_AAC75549.2_2475,53.85
lcl|U00096.3_cds_AAC75550.1_2476,51.94
lcl|U00096.3_cds_AAC75551.2_2477,52.95
lcl|U00096.3_cds_AAC75552.1_2478,52.89
lcl|U00096.3_cds_AAC75553.1_2479,53.68
lcl|U00096.3_cds_AAC75554.1_2480,48.86
lcl|U00096.3_cds_AAC75555.1_2481,51.17
lcl|U00096.3_cds_AAC75556.1_2482,46.61
lcl|U00096.3_cds_AAC75557.1_2483,49.48
lcl|U00096.3_cds_AAC75558.1_2484,47.21
lcl|U00096.3_cds_AAC75559.1_2485,49.26
lcl|U00096.3_cds_AAC75560.1_2486,54.12
lcl|U00096.3_cds_AAC75561.1_2487,54.67
lcl|U00096.3_cds_AAC75562.1_2488,53.25
lcl|U00096.3_cds_AAC75563.2_2489,47.69
lcl|U00096.3_cds_AAC75564.2_2490,52.21
lcl|U00096.3_cds_AAC75565.1_2491,53.27
lcl|U00096.3_cds_AAC75566.1_2492,49.76
lcl|U00096.3_cds_AAC75567.1_2493,54.75
lcl|U00096.3_cds_AAC75568.1_2494,53.26
lcl|U00096.3_cds_AAC75569.1_2495,54.54
lcl|U00096.3_cds_AAC75570.1_2496,52.99
lcl|U00096.3_cds_AAC75571.1_2497,52.31
lcl|U00096.3_cds_AAC75572.1_2498,56.72
lcl|U00096.3_cds_AAC75573.1_2499,52.96
lcl|U00096.3_cds_AAC75574.2_2500,53.19
lcl|U00096.3_cds_UMR55116.1_2501,42.86
lcl|U00096.3_cds_AAC75575.2_2502,47.1
lcl|U00096.3_cds_AAC75576.2_2503,56.85
lcl|U00096.3_cds_AAC75577.1_2504,50.25
lcl|U00096.3_cds_AAC75578.1_2505,51.79
lcl|U00096.3_cds_AAC75579.1_2506,57.7
lcl|U00096.3_cds_AAC75580.1_2507,52.33
lcl|U00096.3_cds_AAC75581.1_2508,51.54
lcl|U00096.3_cds_AAC75582.1_2509,50.13
lcl|U00096.3_cds_AAT48142.1_2510,53.33
lcl|U00096.3_cds_AAC75584.1_2511,53.58
lcl|U00096.3_cds_AAC75585.1_2512,55.47
lcl|U00096.3_cds_AAC75586.1_2513,54.48
lcl|U00096.3_cds_AAC75587.2_2514,50.53
lcl|U00096.3_cds_AAC75588.2_2515,51.52
lcl|U00096.3_cds_AAC75589.1_2516,56.49
lcl|U00096.3_cds_AAC75590.1_2517,49.83
lcl|U00096.3_cds_AGW80435.1_2518,50.0
lcl|U00096.3_cds_AAC75591.1_2519,52.94
lcl|U00096.3_cds_AAC75592.1_2520,52.22
lcl|U00096.3_cds_AAC75593.1_2521,55.45
lcl|U00096.3_cds_AAC75594.1_2522,56.09
lcl|U00096.3_cds_AAC75595.1_2523,54.03
lcl|U00096.3_cds_AAC75596.2_2524,49.65
lcl|U00096.3_cds_AAC75597.1_2525,55.21
lcl|U00096.3_cds_AAC75598.2_2526,55.18
lcl|U00096.3_cds_AAC75599.1_2527,56.16
lcl|U00096.3_cds_AAC75600.1_2528,56.08
lcl|U00096.3_cds_AAC75601.1_2529,46.14
lcl|U00096.3_cds_AAC75602.2_2530,54.88
lcl|U00096.3_cds_AAC75603.2_2531,50.59
